gameId,creationTime,gameDuration,seasonId,winner,team1Wins,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,t1_champ_ids,t2_champ_ids,t1_champ_names,t2_champ_names,t1_champ_tags,t2_champ_tags,t1_summoner_spells_ids,t2_summoner_spells_ids,t1_summoner_spells_names,t2_summoner_spells_names,t1_towerKills,t1_inhibitorKills,t1_baronKills,t1_dragonKills,t1_riftHeraldKills,t2_towerKills,t2_inhibitorKills,t2_baronKills,t2_dragonKills,t2_riftHeraldKills,t1_bans,t2_bans,t1_ban_names,t2_ban_names,t1_objectives,t2_objectives
3225196992,1497595604281,1334,9,2,False,2,2,0,0,2,2,"[267, 21, 101, 23, 102]","[29, 238, 40, 11, 58]","['Nami', 'Miss Fortune', 'Xerath', 'Tryndamere', 'Shyvana']","['Twitch', 'Zed', 'Janna', 'Master Yi', 'Renekton']","[['Support', 'Mage'], ['Marksman'], ['Mage', 'Assassin'], ['Fighter', 'Assassin'], ['Fighter', 'Tank']]","[['Marksman', 'Assassin'], ['Assassin', 'Fighter'], ['Support', 'Mage'], ['Assassin', 'Fighter'], ['Fighter', 'Tank']]","[[3, 4], [7, 4], [4, 14], [12, 4], [11, 4]]","[[4, 7], [4, 14], [3, 4], [11, 6], [4, 12]]","[['Exhaust', 'Flash'], ['Heal', 'Flash'], ['Flash', 'Ignite'], ['Teleport', 'Flash'], ['Smite', 'Flash']]","[['Flash', 'Heal'], ['Flash', 'Ignite'], ['Exhaust', 'Flash'], ['Smite', 'Ghost'], ['Flash', 'Teleport']]",0,0,0,0,0,7,0,0,1,1,"[114, 119, 38, 157, 51]","[53, 245, 84, 105, 17]","['Fiora', 'Draven', 'Kassadin', 'Yasuo', 'Caitlyn']","['Blitzcrank', 'Ekko', 'Akali', 'Fizz', 'Teemo']","[0, 0, 0, 0, 0]","[7, 0, 0, 1, 1]"
3331507972,1504654562715,1372,9,2,False,1,2,2,2,2,2,"[40, 113, 18, 55, 238]","[89, 38, 39, 498, 19]","['Janna', 'Sejuani', 'Tristana', 'Katarina', 'Zed']","['Leona', 'Kassadin', 'Irelia', 'Xayah', 'Warwick']","[['Support', 'Mage'], ['Tank', 'Fighter'], ['Marksman', 'Assassin'], ['Assassin', 'Mage'], ['Assassin', 'Fighter']]","[['Tank', 'Support'], ['Assassin', 'Mage'], ['Fighter', 'Assassin'], ['Marksman'], ['Fighter', 'Tank']]","[[4, 3], [11, 4], [7, 4], [14, 4], [4, 14]]","[[4, 14], [4, 12], [4, 12], [4, 7], [4, 11]]","[['Flash', 'Exhaust'], ['Smite', 'Flash'], ['Heal', 'Flash'], ['Ignite', 'Flash'], ['Flash', 'Ignite']]","[['Flash', 'Ignite'], ['Flash', 'Teleport'], ['Flash', 'Teleport'], ['Flash', 'Heal'], ['Flash', 'Smite']]",1,0,0,0,0,11,2,1,3,1,"[29, 33, 119, 37, 117]","[29, 96, 154, 420, 114]","['Twitch', 'Rammus', 'Draven', 'Sona', 'Lulu']","['Twitch', ""Kog'Maw"", 'Zac', 'Illaoi', 'Fiora']","[1, 0, 0, 0, 0]","[11, 2, 1, 3, 1]"
3330213118,1504563501337,1078,9,2,False,2,2,2,0,2,0,"[21, 24, 79, 201, 238]","[120, 117, 62, 67, 81]","['Miss Fortune', 'Jax', 'Gragas', 'Braum', 'Zed']","['Hecarim', 'Lulu', 'Wukong', 'Vayne', 'Ezreal']","[['Marksman'], ['Fighter', 'Assassin'], ['Fighter', 'Mage'], ['Support', 'Tank'], ['Assassin', 'Fighter']]","[['Fighter', 'Tank'], ['Support', 'Mage'], ['Fighter', 'Tank'], ['Marksman', 'Assassin'], ['Marksman', 'Mage']]","[[7, 4], [4, 12], [4, 11], [3, 4], [4, 14]]","[[6, 11], [4, 14], [14, 4], [7, 4], [11, 4]]","[['Heal', 'Flash'], ['Flash', 'Teleport'], ['Flash', 'Smite'], ['Exhaust', 'Flash'], ['Flash', 'Ignite']]","[['Ghost', 'Smite'], ['Flash', 'Ignite'], ['Ignite', 'Flash'], ['Heal', 'Flash'], ['Smite', 'Flash']]",0,0,0,0,0,10,2,0,1,0,"[29, 113, 31, 498, 40]","[516, 126, 16, 141, 75]","['Twitch', 'Sejuani', ""Cho'Gath"", 'Xayah', 'Janna']","['Ornn', 'Jayce', 'Soraka', 'Kayn', 'Nasus']","[0, 0, 0, 0, 0]","[10, 2, 0, 1, 0]"
3318680873,1503704797312,1475,9,1,True,1,1,1,0,2,1,"[238, 497, 31, 57, 202]","[51, 254, 40, 54, 157]","['Zed', 'Rakan', ""Cho'Gath"", 'Maokai', 'Jhin']","['Caitlyn', 'Vi', 'Janna', 'Malphite', 'Yasuo']","[['Assassin', 'Fighter'], ['Support'], ['Tank', 'Mage'], ['Tank', 'Mage'], ['Marksman', 'Assassin']]","[['Marksman'], ['Fighter', 'Assassin'], ['Support', 'Mage'], ['Tank', 'Fighter'], ['Fighter', 'Assassin']]","[[4, 14], [4, 3], [4, 12], [11, 4], [7, 4]]","[[7, 4], [4, 11], [3, 4], [12, 4], [3, 4]]","[['Flash', 'Ignite'], ['Flash', 'Exhaust'], ['Flash', 'Teleport'], ['Smite', 'Flash'], ['Heal', 'Flash']]","[['Heal', 'Flash'], ['Flash', 'Smite'], ['Exhaust', 'Flash'], ['Teleport', 'Flash'], ['Exhaust', 'Flash']]",7,1,0,1,1,3,0,0,1,0,"[59, 18, 63, 67, 107]","[29, 117, 27, 154, 96]","['Jarvan IV', 'Tristana', 'Brand', 'Vayne', 'Rengar']","['Twitch', 'Lulu', 'Singed', 'Zac', ""Kog'Maw""]","[7, 1, 0, 1, 1]","[3, 0, 0, 1, 0]"
3248756206,1499029456051,195,9,2,False,2,0,0,0,0,0,"[57, 51, 56, 412, 238]","[103, 23, 64, 119, 37]","['Maokai', 'Caitlyn', 'Nocturne', 'Thresh', 'Zed']","['Ahri', 'Tryndamere', 'Lee Sin', 'Draven', 'Sona']","[['Tank', 'Mage'], ['Marksman'], ['Assassin', 'Fighter'], ['Support', 'Fighter'], ['Assassin', 'Fighter']]","[['Mage', 'Assassin'], ['Fighter', 'Assassin'], ['Fighter', 'Assassin'], ['Marksman'], ['Support', 'Mage']]","[[11, 4], [4, 7], [4, 14], [3, 4], [14, 4]]","[[4, 12], [12, 4], [4, 11], [4, 7], [4, 14]]","[['Smite', 'Flash'], ['Flash', 'Heal'], ['Flash', 'Ignite'], ['Exhaust', 'Flash'], ['Ignite', 'Flash']]","[['Flash', 'Teleport'], ['Teleport', 'Flash'], ['Flash', 'Smite'], ['Flash', 'Heal'], ['Flash', 'Ignite']]",0,0,0,0,0,0,0,0,0,0,"[10, 114, 498, 72, 157]","[150, 122, 154, 53, 25]","['Kayle', 'Fiora', 'Xayah', 'Skarner', 'Yasuo']","['Gnar', 'Darius', 'Zac', 'Blitzcrank', 'Morgana']","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3318141152,1503692029865,1291,9,1,True,2,1,1,0,1,0,"[99, 102, 67, 84, 111]","[222, 64, 238, 53, 92]","['Lux', 'Shyvana', 'Vayne', 'Akali', 'Nautilus']","['Jinx', 'Lee Sin', 'Zed', 'Blitzcrank', 'Riven']","[['Mage', 'Support'], ['Fighter', 'Tank'], ['Marksman', 'Assassin'], ['Assassin'], ['Tank', 'Fighter']]","[['Marksman'], ['Fighter', 'Assassin'], ['Assassin', 'Fighter'], ['Tank', 'Fighter'], ['Fighter', 'Assassin']]","[[21, 4], [11, 4], [4, 7], [4, 14], [3, 4]]","[[4, 7], [4, 11], [4, 14], [3, 4], [12, 4]]","[['Barrier', 'Flash'], ['Smite', 'Flash'], ['Flash', 'Heal'], ['Flash', 'Ignite'], ['Exhaust', 'Flash']]","[['Flash', 'Heal'], ['Flash', 'Smite'], ['Flash', 'Ignite'], ['Exhaust', 'Flash'], ['Teleport', 'Flash']]",6,1,0,2,0,1,0,0,0,0,"[105, 420, 117, 11, 17]","[154, 117, 412, 122, 21]","['Fizz', 'Illaoi', 'Lulu', 'Master Yi', 'Teemo']","['Zac', 'Lulu', 'Thresh', 'Darius', 'Miss Fortune']","[6, 1, 0, 2, 0]","[1, 0, 0, 0, 0]"
3329680505,1504533307324,1399,9,1,True,2,2,1,1,1,1,"[79, 23, 238, 119, 40]","[18, 8, 16, 39, 81]","['Gragas', 'Tryndamere', 'Zed', 'Draven', 'Janna']","['Tristana', 'Vladimir', 'Soraka', 'Irelia', 'Ezreal']","[['Fighter', 'Mage'], ['Fighter', 'Assassin'], ['Assassin', 'Fighter'], ['Marksman'], ['Support', 'Mage']]","[['Marksman', 'Assassin'], ['Mage', 'Tank'], ['Support', 'Mage'], ['Fighter', 'Assassin'], ['Marksman', 'Mage']]","[[11, 4], [4, 3], [14, 4], [4, 7], [3, 4]]","[[7, 4], [14, 4], [4, 3], [12, 4], [11, 4]]","[['Smite', 'Flash'], ['Flash', 'Exhaust'], ['Ignite', 'Flash'], ['Flash', 'Heal'], ['Exhaust', 'Flash']]","[['Heal', 'Flash'], ['Ignite', 'Flash'], ['Flash', 'Exhaust'], ['Teleport', 'Flash'], ['Smite', 'Flash']]",8,1,1,1,1,5,0,0,1,0,"[67, 157, 29, 117, 17]","[57, 96, 67, 154, -1]","['Vayne', 'Yasuo', 'Twitch', 'Lulu', 'Teemo']","['Maokai', ""Kog'Maw"", 'Vayne', 'Zac', 'None']","[8, 1, 1, 1, 1]","[5, 0, 0, 1, 0]"
3304305091,1502791095948,1305,9,2,False,2,2,2,0,2,2,"[84, 6, 236, 23, 117]","[267, 238, 64, 18, 68]","['Akali', 'Urgot', 'Lucian', 'Tryndamere', 'Lulu']","['Nami', 'Zed', 'Lee Sin', 'Tristana', 'Rumble']","[['Assassin'], ['Fighter', 'Marksman'], ['Marksman'], ['Fighter', 'Assassin'], ['Support', 'Mage']]","[['Support', 'Mage'], ['Assassin', 'Fighter'], ['Fighter', 'Assassin'], ['Marksman', 'Assassin'], ['Fighter', 'Mage']]","[[14, 4], [4, 11], [4, 7], [12, 4], [3, 4]]","[[3, 4], [4, 14], [4, 11], [7, 4], [12, 4]]","[['Ignite', 'Flash'], ['Flash', 'Smite'], ['Flash', 'Heal'], ['Teleport', 'Flash'], ['Exhaust', 'Flash']]","[['Exhaust', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Smite'], ['Heal', 'Flash'], ['Teleport', 'Flash']]",0,0,0,0,0,11,3,0,3,1,"[105, 29, -1, 114, 53]","[92, 103, 157, 119, 29]","['Fizz', 'Twitch', 'None', 'Fiora', 'Blitzcrank']","['Riven', 'Ahri', 'Yasuo', 'Draven', 'Twitch']","[0, 0, 0, 0, 0]","[11, 3, 0, 3, 1]"
3326531644,1504303069222,1275,9,1,True,1,1,1,0,1,1,"[238, 67, 75, 102, 25]","[45, 98, 89, 516, 119]","['Zed', 'Vayne', 'Nasus', 'Shyvana', 'Morgana']","['Veigar', 'Shen', 'Leona', 'Ornn', 'Draven']","[['Assassin', 'Fighter'], ['Marksman', 'Assassin'], ['Fighter', 'Tank'], ['Fighter', 'Tank'], ['Mage', 'Support']]","[['Mage'], ['Tank'], ['Tank', 'Support'], ['Tank', 'Fighter'], ['Marksman']]","[[4, 14], [7, 4], [12, 4], [4, 11], [4, 14]]","[[4, 3], [12, 4], [4, 3], [4, 11], [4, 7]]","[['Flash', 'Ignite'], ['Heal', 'Flash'], ['Teleport', 'Flash'], ['Flash', 'Smite'], ['Flash', 'Ignite']]","[['Flash', 'Exhaust'], ['Teleport', 'Flash'], ['Flash', 'Exhaust'], ['Flash', 'Smite'], ['Flash', 'Heal']]",10,2,0,1,1,1,0,0,1,0,"[114, 40, 28, 157, 29]","[141, 157, 18, 122, 61]","['Fiora', 'Janna', 'Evelynn', 'Yasuo', 'Twitch']","['Kayn', 'Yasuo', 'Tristana', 'Darius', 'Orianna']","[10, 2, 0, 1, 1]","[1, 0, 0, 1, 0]"
3286768786,1501603711896,1251,9,2,False,2,2,2,0,2,2,"[67, 238, 82, 121, 412]","[119, 5, 497, 63, 498]","['Vayne', 'Zed', 'Mordekaiser', ""Kha'Zix"", 'Thresh']","['Draven', 'Xin Zhao', 'Rakan', 'Brand', 'Xayah']","[['Marksman', 'Assassin'], ['Assassin', 'Fighter'], ['Fighter'], ['Assassin', 'Fighter'], ['Support', 'Fighter']]","[['Marksman'], ['Fighter', 'Assassin'], ['Support'], ['Mage'], ['Marksman']]","[[7, 4], [4, 14], [12, 4], [4, 11], [3, 4]]","[[4, 12], [4, 11], [4, 3], [4, 14], [4, 7]]","[['Heal', 'Flash'], ['Flash', 'Ignite'], ['Teleport', 'Flash'], ['Flash', 'Smite'], ['Exhaust', 'Flash']]","[['Flash', 'Teleport'], ['Flash', 'Smite'], ['Flash', 'Exhaust'], ['Flash', 'Ignite'], ['Flash', 'Heal']]",0,0,0,0,0,11,3,0,2,1,"[6, 114, 157, 245, 25]","[107, 51, 19, 31, 141]","['Urgot', 'Fiora', 'Yasuo', 'Ekko', 'Morgana']","['Rengar', 'Caitlyn', 'Warwick', ""Cho'Gath"", 'Kayn']","[0, 0, 0, 0, 0]","[11, 3, 0, 2, 1]"
3329214971,1504472333502,1212,9,2,False,2,2,2,0,2,2,"[29, 141, 2, 38, 16]","[75, 412, 5, 238, 67]","['Twitch', 'Kayn', 'Olaf', 'Kassadin', 'Soraka']","['Nasus', 'Thresh', 'Xin Zhao', 'Zed', 'Vayne']","[['Marksman', 'Assassin'], ['Fighter', 'Assassin'], ['Fighter', 'Tank'], ['Assassin', 'Mage'], ['Support', 'Mage']]","[['Fighter', 'Tank'], ['Support', 'Fighter'], ['Fighter', 'Assassin'], ['Assassin', 'Fighter'], ['Marksman', 'Assassin']]","[[7, 4], [11, 4], [4, 14], [4, 12], [4, 3]]","[[4, 12], [14, 4], [4, 11], [14, 4], [4, 7]]","[['Heal', 'Flash'], ['Smite', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Teleport'], ['Flash', 'Exhaust']]","[['Flash', 'Teleport'], ['Ignite', 'Flash'], ['Flash', 'Smite'], ['Ignite', 'Flash'], ['Flash', 'Heal']]",0,0,0,0,0,11,3,0,2,1,"[150, 61, 40, 122, 55]","[53, 157, 117, 119, 18]","['Gnar', 'Orianna', 'Janna', 'Darius', 'Katarina']","['Blitzcrank', 'Yasuo', 'Lulu', 'Draven', 'Tristana']","[0, 0, 0, 0, 0]","[11, 3, 0, 2, 1]"
3313194764,1503345578390,1426,9,1,True,1,1,1,0,1,1,"[154, 40, 238, 48, 22]","[16, 21, 141, 36, 157]","['Zac', 'Janna', 'Zed', 'Trundle', 'Ashe']","['Soraka', 'Miss Fortune', 'Kayn', 'Dr. Mundo', 'Yasuo']","[['Tank', 'Fighter'], ['Support', 'Mage'], ['Assassin', 'Fighter'], ['Fighter', 'Tank'], ['Marksman', 'Support']]","[['Support', 'Mage'], ['Marksman'], ['Fighter', 'Assassin'], ['Fighter', 'Tank'], ['Fighter', 'Assassin']]","[[4, 11], [4, 3], [14, 4], [12, 4], [4, 7]]","[[4, 3], [4, 7], [4, 12], [11, 4], [4, 14]]","[['Flash', 'Smite'], ['Flash', 'Exhaust'], ['Ignite', 'Flash'], ['Teleport', 'Flash'], ['Flash', 'Heal']]","[['Flash', 'Exhaust'], ['Flash', 'Heal'], ['Flash', 'Teleport'], ['Smite', 'Flash'], ['Flash', 'Ignite']]",10,2,0,2,1,0,0,0,0,0,"[31, 29, 18, 80, 57]","[105, 122, 18, 103, 11]","[""Cho'Gath"", 'Twitch', 'Tristana', 'Pantheon', 'Maokai']","['Fizz', 'Darius', 'Tristana', 'Ahri', 'Master Yi']","[10, 2, 0, 2, 1]","[0, 0, 0, 0, 0]"
3291916791,1501972186799,1361,9,2,False,1,2,2,0,0,0,"[16, 92, 238, 98, 29]","[131, 497, 11, 54, 81]","['Soraka', 'Riven', 'Zed', 'Shen', 'Twitch']","['Diana', 'Rakan', 'Master Yi', 'Malphite', 'Ezreal']","[['Support', 'Mage'], ['Fighter', 'Assassin'], ['Assassin', 'Fighter'], ['Tank'], ['Marksman', 'Assassin']]","[['Fighter', 'Mage'], ['Support'], ['Assassin', 'Fighter'], ['Tank', 'Fighter'], ['Marksman', 'Mage']]","[[4, 3], [4, 7], [4, 14], [4, 12], [4, 11]]","[[4, 14], [14, 4], [4, 11], [12, 4], [4, 7]]","[['Flash', 'Exhaust'], ['Flash', 'Heal'], ['Flash', 'Ignite'], ['Flash', 'Teleport'], ['Flash', 'Smite']]","[['Flash', 'Ignite'], ['Ignite', 'Flash'], ['Flash', 'Smite'], ['Teleport', 'Flash'], ['Flash', 'Heal']]",0,0,0,0,0,10,2,0,0,0,"[61, 122, -1, 10, 114]","[57, 63, 157, 119, 141]","['Orianna', 'Darius', 'None', 'Kayle', 'Fiora']","['Maokai', 'Brand', 'Yasuo', 'Draven', 'Kayn']","[0, 0, 0, 0, 0]","[10, 2, 0, 0, 0]"
3324413249,1504139890925,1272,9,2,False,2,2,0,0,1,2,"[22, 69, 114, 64, 497]","[18, 80, 238, 31, 267]","['Ashe', 'Cassiopeia', 'Fiora', 'Lee Sin', 'Rakan']","['Tristana', 'Pantheon', 'Zed', ""Cho'Gath"", 'Nami']","[['Marksman', 'Support'], ['Mage'], ['Fighter', 'Assassin'], ['Fighter', 'Assassin'], ['Support']]","[['Marksman', 'Assassin'], ['Fighter', 'Assassin'], ['Assassin', 'Fighter'], ['Tank', 'Mage'], ['Support', 'Mage']]","[[4, 7], [4, 3], [4, 12], [11, 4], [4, 3]]","[[4, 7], [11, 4], [14, 4], [14, 4], [4, 3]]","[['Flash', 'Heal'], ['Flash', 'Exhaust'], ['Flash', 'Teleport'], ['Smite', 'Flash'], ['Flash', 'Exhaust']]","[['Flash', 'Heal'], ['Smite', 'Flash'], ['Ignite', 'Flash'], ['Ignite', 'Flash'], ['Flash', 'Exhaust']]",1,0,0,1,0,3,0,0,1,1,"[157, 516, 40, 41, 119]","[75, 141, 67, 40, 90]","['Yasuo', 'Ornn', 'Janna', 'Gangplank', 'Draven']","['Nasus', 'Kayn', 'Vayne', 'Janna', 'Malzahar']","[1, 0, 0, 1, 0]","[3, 0, 0, 1, 1]"
3322980183,1504042339856,1107,9,2,False,2,1,0,0,1,0,"[240, 33, 202, 412, 61]","[25, 238, 81, 27, 141]","['Kled', 'Rammus', 'Jhin', 'Thresh', 'Orianna']","['Morgana', 'Zed', 'Ezreal', 'Singed', 'Kayn']","[['Fighter', 'Tank'], ['Tank', 'Fighter'], ['Marksman', 'Assassin'], ['Support', 'Fighter'], ['Mage', 'Support']]","[['Mage', 'Support'], ['Assassin', 'Fighter'], ['Marksman', 'Mage'], ['Tank', 'Fighter'], ['Fighter', 'Assassin']]","[[4, 12], [4, 11], [4, 7], [4, 14], [4, 6]]","[[4, 3], [14, 4], [4, 7], [6, 12], [11, 4]]","[['Flash', 'Teleport'], ['Flash', 'Smite'], ['Flash', 'Heal'], ['Flash', 'Ignite'], ['Flash', 'Ghost']]","[['Flash', 'Exhaust'], ['Ignite', 'Flash'], ['Flash', 'Heal'], ['Ghost', 'Teleport'], ['Smite', 'Flash']]",1,0,0,1,0,1,0,0,1,0,"[119, 24, 157, 114, 18]","[131, 31, 1, 119, 29]","['Draven', 'Jax', 'Yasuo', 'Fiora', 'Tristana']","['Diana', ""Cho'Gath"", 'Annie', 'Draven', 'Twitch']","[1, 0, 0, 1, 0]","[1, 0, 0, 1, 0]"
3329727872,1504538006865,1422,9,1,True,1,1,1,0,1,1,"[92, 29, 75, 43, 79]","[238, 67, 40, 133, 113]","['Riven', 'Twitch', 'Nasus', 'Karma', 'Gragas']","['Zed', 'Vayne', 'Janna', 'Quinn', 'Sejuani']","[['Fighter', 'Assassin'], ['Marksman', 'Assassin'], ['Fighter', 'Tank'], ['Mage', 'Support'], ['Fighter', 'Mage']]","[['Assassin', 'Fighter'], ['Marksman', 'Assassin'], ['Support', 'Mage'], ['Marksman', 'Fighter'], ['Tank', 'Fighter']]","[[14, 4], [7, 4], [12, 4], [3, 4], [4, 11]]","[[4, 14], [7, 4], [4, 3], [4, 12], [11, 4]]","[['Ignite', 'Flash'], ['Heal', 'Flash'], ['Teleport', 'Flash'], ['Exhaust', 'Flash'], ['Flash', 'Smite']]","[['Flash', 'Ignite'], ['Heal', 'Flash'], ['Flash', 'Exhaust'], ['Flash', 'Teleport'], ['Smite', 'Flash']]",10,2,0,2,1,0,0,0,0,0,"[157, 18, 240, 122, 117]","[122, 53, 54, 412, 18]","['Yasuo', 'Tristana', 'Kled', 'Darius', 'Lulu']","['Darius', 'Blitzcrank', 'Malphite', 'Thresh', 'Tristana']","[10, 2, 0, 2, 1]","[0, 0, 0, 0, 0]"
3329879318,1504546556903,1406,9,1,True,1,1,1,1,1,1,"[164, 77, 238, 110, 412]","[18, 516, 54, 6, 121]","['Camille', 'Udyr', 'Zed', 'Varus', 'Thresh']","['Tristana', 'Ornn', 'Malphite', 'Urgot', ""Kha'Zix""]","[['Fighter', 'Tank'], ['Fighter', 'Tank'], ['Assassin', 'Fighter'], ['Marksman', 'Mage'], ['Support', 'Fighter']]","[['Marksman', 'Assassin'], ['Tank', 'Fighter'], ['Tank', 'Fighter'], ['Fighter', 'Marksman'], ['Assassin', 'Fighter']]","[[12, 4], [11, 4], [14, 4], [4, 7], [4, 14]]","[[4, 7], [3, 4], [4, 12], [12, 4], [4, 11]]","[['Teleport', 'Flash'], ['Smite', 'Flash'], ['Ignite', 'Flash'], ['Flash', 'Heal'], ['Flash', 'Ignite']]","[['Flash', 'Heal'], ['Exhaust', 'Flash'], ['Flash', 'Teleport'], ['Teleport', 'Flash'], ['Flash', 'Smite']]",8,1,1,2,1,0,0,0,0,0,"[117, 58, 91, 113, 40]","[157, 122, 21, 432, 90]","['Lulu', 'Renekton', 'Talon', 'Sejuani', 'Janna']","['Yasuo', 'Darius', 'Miss Fortune', 'Bard', 'Malzahar']","[8, 1, 1, 2, 1]","[0, 0, 0, 0, 0]"
3329912774,1504546965196,1308,9,2,False,1,2,2,0,2,0,"[238, 121, 498, 2, 412]","[36, 157, 25, 81, 4]","['Zed', ""Kha'Zix"", 'Xayah', 'Olaf', 'Thresh']","['Dr. Mundo', 'Yasuo', 'Morgana', 'Ezreal', 'Twisted Fate']","[['Assassin', 'Fighter'], ['Assassin', 'Fighter'], ['Marksman'], ['Fighter', 'Tank'], ['Support', 'Fighter']]","[['Fighter', 'Tank'], ['Fighter', 'Assassin'], ['Mage', 'Support'], ['Marksman', 'Mage'], ['Mage']]","[[14, 4], [11, 4], [4, 7], [4, 12], [4, 14]]","[[11, 4], [12, 4], [4, 3], [7, 4], [14, 4]]","[['Ignite', 'Flash'], ['Smite', 'Flash'], ['Flash', 'Heal'], ['Flash', 'Teleport'], ['Flash', 'Ignite']]","[['Smite', 'Flash'], ['Teleport', 'Flash'], ['Flash', 'Exhaust'], ['Heal', 'Flash'], ['Ignite', 'Flash']]",0,0,0,0,0,9,2,0,1,0,"[40, 21, 28, 55, 23]","[105, 63, 67, 75, 51]","['Janna', 'Miss Fortune', 'Evelynn', 'Katarina', 'Tryndamere']","['Fizz', 'Brand', 'Vayne', 'Nasus', 'Caitlyn']","[0, 0, 0, 0, 0]","[9, 2, 0, 1, 0]"
3329717632,1504537563789,1132,9,2,False,2,2,0,0,0,2,"[157, 7, 60, 497, 498]","[432, 238, 22, 76, 23]","['Yasuo', 'LeBlanc', 'Elise', 'Rakan', 'Xayah']","['Bard', 'Zed', 'Ashe', 'Nidalee', 'Tryndamere']","[['Fighter', 'Assassin'], ['Assassin', 'Mage'], ['Mage', 'Fighter'], ['Support'], ['Marksman']]","[['Support', 'Mage'], ['Assassin', 'Fighter'], ['Marksman', 'Support'], ['Assassin', 'Fighter'], ['Fighter', 'Assassin']]","[[4, 12], [12, 4], [11, 4], [3, 4], [4, 7]]","[[3, 4], [4, 14], [7, 4], [4, 11], [12, 4]]","[['Flash', 'Teleport'], ['Teleport', 'Flash'], ['Smite', 'Flash'], ['Exhaust', 'Flash'], ['Flash', 'Heal']]","[['Exhaust', 'Flash'], ['Flash', 'Ignite'], ['Heal', 'Flash'], ['Flash', 'Smite'], ['Teleport', 'Flash']]",0,0,0,0,0,4,0,0,0,1,"[58, 154, 51, 25, 161]","[51, 134, 18, 31, 67]","['Renekton', 'Zac', 'Caitlyn', 'Morgana', ""Vel'Koz""]","['Caitlyn', 'Syndra', 'Tristana', ""Cho'Gath"", 'Vayne']","[0, 0, 0, 0, 0]","[4, 0, 0, 0, 1]"
3321617712,1503951380687,1424,9,1,True,1,1,1,0,1,0,"[53, 31, 55, 236, 19]","[117, 67, 141, 238, 24]","['Blitzcrank', ""Cho'Gath"", 'Katarina', 'Lucian', 'Warwick']","['Lulu', 'Vayne', 'Kayn', 'Zed', 'Jax']","[['Tank', 'Fighter'], ['Tank', 'Mage'], ['Assassin', 'Mage'], ['Marksman'], ['Fighter', 'Tank']]","[['Support', 'Mage'], ['Marksman', 'Assassin'], ['Fighter', 'Assassin'], ['Assassin', 'Fighter'], ['Fighter', 'Assassin']]","[[4, 3], [4, 12], [14, 4], [7, 4], [11, 4]]","[[14, 4], [4, 7], [11, 4], [4, 14], [4, 12]]","[['Flash', 'Exhaust'], ['Flash', 'Teleport'], ['Ignite', 'Flash'], ['Heal', 'Flash'], ['Smite', 'Flash']]","[['Ignite', 'Flash'], ['Flash', 'Heal'], ['Smite', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Teleport']]",7,1,0,1,0,0,0,0,0,0,"[154, 40, 119, 29, 8]","[119, 33, 516, 150, 412]","['Zac', 'Janna', 'Draven', 'Twitch', 'Vladimir']","['Draven', 'Rammus', 'Ornn', 'Gnar', 'Thresh']","[7, 1, 0, 1, 0]","[0, 0, 0, 0, 0]"
3319754995,1503828882638,1338,9,1,True,1,1,0,0,1,0,"[516, 1, 121, 432, 202]","[201, 51, 238, 60, 10]","['Ornn', 'Annie', ""Kha'Zix"", 'Bard', 'Jhin']","['Braum', 'Caitlyn', 'Zed', 'Elise', 'Kayle']","[['Tank', 'Fighter'], ['Mage'], ['Assassin', 'Fighter'], ['Support', 'Mage'], ['Marksman', 'Assassin']]","[['Support', 'Tank'], ['Marksman'], ['Assassin', 'Fighter'], ['Mage', 'Fighter'], ['Fighter', 'Support']]","[[4, 12], [14, 4], [11, 4], [4, 14], [4, 7]]","[[3, 4], [4, 7], [4, 14], [11, 4], [12, 4]]","[['Flash', 'Teleport'], ['Ignite', 'Flash'], ['Smite', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Heal']]","[['Exhaust', 'Flash'], ['Flash', 'Heal'], ['Flash', 'Ignite'], ['Smite', 'Flash'], ['Teleport', 'Flash']]",3,0,0,2,0,2,0,0,0,0,"[16, 40, 8, 157, 31]","[143, 40, 498, 24, 84]","['Soraka', 'Janna', 'Vladimir', 'Yasuo', ""Cho'Gath""]","['Zyra', 'Janna', 'Xayah', 'Jax', 'Akali']","[3, 0, 0, 2, 0]","[2, 0, 0, 0, 0]"
